,TEAM,PTS_1H,PTS,HOME,EFG_PCT_RANK_LAST50,FTA_RATE_RANK_LAST50,TOV_PCT_RANK_LAST50,OREB_PCT_RANK_LAST50,OPP_EFG_PCT_RANK_LAST50,OPP_FTA_RATE_RANK_LAST50,OPP_TOV_PCT_RANK_LAST50,OPP_OREB_PCT_RANK_LAST50,PTS_1H_AVG,PTS_AVG
475,ATL,49.0,106.0,30.0,20.0,10.0,9.0,4.0,18.0,27.0,3.0,6.0,61.8,121.14
476,SAS,45.0,98.0,0.0,26.0,29.0,23.0,22.0,2.0,2.0,29.0,11.0,55.66,111.76
477,BOS,70.0,117.0,30.0,4.0,22.0,4.0,20.0,21.0,7.0,21.0,18.0,62.5,120.5
478,MIL,41.0,95.0,0.0,3.0,6.0,5.0,27.0,4.0,12.0,9.0,12.0,60.62,122.5
479,CLE,66.0,135.0,30.0,10.0,19.0,20.0,12.0,6.0,10.0,30.0,8.0,58.5,115.54
480,HOU,46.0,94.0,0.0,28.0,9.0,11.0,10.0,17.0,4.0,19.0,3.0,55.1,113.58
481,NYK,48.0,109.0,30.0,15.0,13.0,19.0,2.0,5.0,30.0,20.0,9.0,57.4,115.74
482,MIA,43.0,97.0,0.0,21.0,8.0,14.0,24.0,28.0,3.0,17.0,21.0,56.54,110.88
483,TOR,78.0,121.0,30.0,17.0,15.0,10.0,16.0,12.0,6.0,11.0,2.0,56.66,115.14
484,CHA,61.0,112.0,0.0,27.0,30.0,21.0,25.0,11.0,14.0,5.0,4.0,51.4,107.36
485,NOP,66.0,132.0,30.0,12.0,7.0,15.0,8.0,29.0,13.0,12.0,16.0,59.9,117.24
486,DAL,53.0,110.0,0.0,11.0,14.0,3.0,26.0,15.0,1.0,22.0,13.0,60.56,118.42
487,LAL,55.0,127.0,30.0,8.0,5.0,18.0,29.0,19.0,15.0,15.0,26.0,60.78,118.28
488,BKN,52.0,103.0,0.0,25.0,27.0,6.0,13.0,25.0,25.0,4.0,28.0,55.16,112.6
489,POR,51.0,105.0,30.0,30.0,17.0,27.0,5.0,13.0,16.0,25.0,19.0,54.2,108.44
490,DEN,78.0,121.0,0.0,14.0,23.0,8.0,6.0,10.0,26.0,6.0,25.0,58.4,114.44
491,PHI,78.0,126.0,30.0,24.0,3.0,1.0,9.0,7.0,19.0,26.0,14.0,59.44,117.22
492,SAC,68.0,117.0,0.0,5.0,24.0,16.0,21.0,9.0,11.0,23.0,22.0,60.02,119.1
493,PHX,51.0,119.0,30.0,6.0,1.0,25.0,11.0,24.0,21.0,16.0,1.0,61.28,118.14
494,OKC,61.0,117.0,0.0,2.0,18.0,2.0,28.0,8.0,8.0,18.0,24.0,60.36,122.08
495,LAC,65.0,128.0,30.0,9.0,11.0,12.0,15.0,3.0,23.0,1.0,29.0,58.24,117.38
496,HOU,47.0,115.0,0.0,28.0,9.0,11.0,10.0,10.0,26.0,6.0,25.0,55.1,113.58
497,PHI,66.0,124.0,30.0,24.0,3.0,1.0,9.0,5.0,30.0,20.0,9.0,59.44,117.22
498,NOP,59.0,120.0,0.0,12.0,7.0,15.0,8.0,19.0,15.0,15.0,26.0,59.9,117.24
499,DAL,59.0,125.0,30.0,11.0,14.0,3.0,26.0,11.0,14.0,5.0,4.0,60.56,118.42
500,ORL,50.0,98.0,0.0,18.0,2.0,26.0,7.0,17.0,4.0,19.0,3.0,55.8,112.06
501,NYK,52.0,94.0,30.0,15.0,13.0,19.0,2.0,18.0,27.0,3.0,6.0,57.4,115.74
502,DET,63.0,129.0,0.0,22.0,16.0,28.0,17.0,23.0,22.0,13.0,30.0,54.7,113.32
503,WAS,62.0,117.0,30.0,23.0,28.0,17.0,30.0,27.0,29.0,28.0,7.0,57.12,114.22
504,SAS,34.0,99.0,0.0,26.0,29.0,23.0,22.0,30.0,9.0,14.0,20.0,55.66,111.76
505,ATL,69.0,109.0,30.0,20.0,10.0,9.0,4.0,21.0,7.0,21.0,18.0,61.8,121.14
506,GSW,56.0,107.0,0.0,13.0,25.0,22.0,3.0,16.0,17.0,2.0,23.0,58.62,120.14
507,MEM,54.0,116.0,30.0,29.0,21.0,24.0,23.0,14.0,24.0,24.0,10.0,52.46,106.66
508,CHI,46.0,91.0,0.0,19.0,20.0,7.0,14.0,4.0,12.0,9.0,12.0,53.38,112.54
509,CLE,60.0,109.0,30.0,10.0,19.0,20.0,12.0,20.0,18.0,7.0,15.0,58.5,115.54
510,MIA,31.0,96.0,0.0,21.0,8.0,14.0,24.0,13.0,16.0,25.0,19.0,56.54,110.88
511,BKN,45.0,95.0,30.0,25.0,27.0,6.0,13.0,12.0,6.0,11.0,2.0,55.16,112.6
512,BOS,61.0,105.0,0.0,4.0,22.0,4.0,20.0,28.0,3.0,17.0,21.0,62.5,120.5
513,TOR,55.0,96.0,30.0,17.0,15.0,10.0,16.0,2.0,2.0,29.0,11.0,56.66,115.14
514,IND,50.0,105.0,0.0,1.0,26.0,13.0,19.0,22.0,5.0,27.0,17.0,61.52,123.16
515,UTA,64.0,132.0,30.0,16.0,12.0,30.0,1.0,26.0,28.0,8.0,27.0,58.38,118.72
516,OKC,50.0,105.0,0.0,2.0,18.0,2.0,28.0,15.0,1.0,22.0,13.0,60.36,122.08
517,LAL,50.0,112.0,30.0,8.0,5.0,18.0,29.0,3.0,23.0,1.0,29.0,60.78,118.28
518,IND,57.0,109.0,0.0,1.0,26.0,13.0,19.0,7.0,19.0,26.0,14.0,61.52,123.16
519,DEN,60.0,117.0,30.0,14.0,23.0,8.0,6.0,26.0,28.0,8.0,27.0,58.4,114.44
520,CHA,31.0,87.0,0.0,27.0,30.0,21.0,25.0,12.0,6.0,11.0,2.0,51.4,107.36
521,MIA,52.0,104.0,30.0,21.0,8.0,14.0,24.0,29.0,13.0,12.0,16.0,56.54,110.88
522,SAC,66.0,142.0,0.0,5.0,24.0,16.0,21.0,6.0,10.0,30.0,8.0,60.02,119.1
523,MIL,68.0,143.0,30.0,3.0,6.0,5.0,27.0,24.0,21.0,16.0,1.0,60.62,122.5
524,LAC,45.0,105.0,0.0,9.0,11.0,12.0,15.0,1.0,20.0,10.0,5.0,58.24,117.38
525,MIN,46.0,109.0,30.0,7.0,4.0,29.0,18.0,8.0,8.0,18.0,24.0,57.5,114.3
526,PHX,71.0,127.0,0.0,6.0,1.0,25.0,11.0,25.0,25.0,4.0,28.0,61.28,118.14
527,POR,61.0,116.0,30.0,30.0,17.0,27.0,5.0,9.0,11.0,23.0,22.0,54.2,108.44
528,HOU,58.0,113.0,0.0,28.0,9.0,11.0,10.0,2.0,2.0,29.0,11.0,55.1,113.58
529,BOS,69.0,145.0,30.0,4.0,22.0,4.0,20.0,5.0,30.0,20.0,9.0,62.5,120.5
530,WAS,58.0,127.0,0.0,23.0,28.0,17.0,30.0,30.0,9.0,14.0,20.0,57.12,114.22
531,ATL,47.0,99.0,30.0,20.0,10.0,9.0,4.0,23.0,22.0,13.0,30.0,61.8,121.14
532,NYK,53.0,106.0,0.0,15.0,13.0,19.0,2.0,16.0,17.0,2.0,23.0,57.4,115.74
533,MEM,57.0,94.0,30.0,29.0,21.0,24.0,23.0,17.0,4.0,19.0,3.0,52.46,106.66
534,GSW,56.0,118.0,0.0,13.0,25.0,22.0,3.0,6.0,10.0,30.0,8.0,58.62,120.14
535,MIL,54.0,129.0,30.0,3.0,6.0,5.0,27.0,14.0,24.0,24.0,10.0,60.62,122.5
536,ORL,40.0,100.0,0.0,18.0,2.0,26.0,7.0,3.0,23.0,1.0,29.0,55.8,112.06
537,OKC,49.0,112.0,30.0,2.0,18.0,2.0,28.0,18.0,27.0,3.0,6.0,60.36,122.08
538,NOP,49.0,118.0,0.0,12.0,7.0,15.0,8.0,19.0,15.0,15.0,26.0,59.9,117.24
539,DAL,54.0,108.0,30.0,11.0,14.0,3.0,26.0,11.0,14.0,5.0,4.0,60.56,118.42
540,CHI,63.0,122.0,0.0,19.0,20.0,7.0,14.0,21.0,7.0,21.0,18.0,53.38,112.54
541,SAS,55.0,116.0,30.0,26.0,29.0,23.0,22.0,20.0,18.0,7.0,15.0,55.66,111.76
542,LAL,67.0,125.0,0.0,8.0,5.0,18.0,29.0,22.0,5.0,27.0,17.0,60.78,118.28
543,UTA,64.0,132.0,30.0,16.0,12.0,30.0,1.0,15.0,1.0,22.0,13.0,58.38,118.72
544,SAC,46.0,93.0,0.0,5.0,24.0,16.0,21.0,10.0,26.0,6.0,25.0,60.02,119.1
545,PHI,65.0,112.0,30.0,24.0,3.0,1.0,9.0,24.0,21.0,16.0,1.0,59.44,117.22
546,IND,68.0,126.0,0.0,1.0,26.0,13.0,19.0,30.0,9.0,14.0,20.0,61.52,123.16
547,ATL,62.0,108.0,30.0,20.0,10.0,9.0,4.0,26.0,28.0,8.0,27.0,61.8,121.14
548,HOU,55.0,112.0,0.0,28.0,9.0,11.0,10.0,27.0,29.0,28.0,7.0,55.1,113.58
549,DET,55.0,110.0,30.0,22.0,16.0,28.0,17.0,5.0,30.0,20.0,9.0,54.7,113.32
550,ORL,55.0,96.0,0.0,18.0,2.0,26.0,7.0,12.0,6.0,11.0,2.0,55.8,112.06
551,MIA,56.0,99.0,30.0,21.0,8.0,14.0,24.0,18.0,27.0,3.0,6.0,56.54,110.88
552,GSW,62.0,140.0,0.0,13.0,25.0,22.0,3.0,20.0,18.0,7.0,15.0,58.62,120.14
553,CHI,75.0,131.0,30.0,19.0,20.0,7.0,14.0,14.0,24.0,24.0,10.0,53.38,112.54
554,LAC,65.0,128.0,0.0,9.0,11.0,12.0,15.0,16.0,17.0,2.0,23.0,58.24,117.38
555,MEM,53.0,119.0,30.0,29.0,21.0,24.0,23.0,8.0,8.0,18.0,24.0,52.46,106.66
556,POR,42.0,93.0,0.0,30.0,17.0,27.0,5.0,1.0,20.0,10.0,5.0,54.2,108.44
557,MIN,63.0,116.0,30.0,7.0,4.0,29.0,18.0,25.0,25.0,4.0,28.0,57.5,114.3
558,CHA,45.0,99.0,0.0,27.0,30.0,21.0,25.0,21.0,7.0,21.0,18.0,51.4,107.36
559,SAS,66.0,135.0,30.0,26.0,29.0,23.0,22.0,29.0,13.0,12.0,16.0,55.66,111.76
560,TOR,47.0,113.0,0.0,17.0,15.0,10.0,16.0,22.0,5.0,27.0,17.0,56.66,115.14
561,UTA,64.0,145.0,30.0,16.0,12.0,30.0,1.0,28.0,3.0,17.0,21.0,58.38,118.72
562,NOP,51.0,113.0,0.0,12.0,7.0,15.0,8.0,7.0,19.0,26.0,14.0,59.9,117.24
563,DEN,66.0,125.0,30.0,14.0,23.0,8.0,6.0,11.0,14.0,5.0,4.0,58.4,114.44
564,BKN,34.0,102.0,0.0,25.0,27.0,6.0,13.0,4.0,12.0,9.0,12.0,55.16,112.6
565,CLE,54.0,111.0,30.0,10.0,19.0,20.0,12.0,13.0,16.0,25.0,19.0,58.5,115.54
566,BOS,38.0,102.0,0.0,4.0,22.0,4.0,20.0,6.0,10.0,30.0,8.0,62.5,120.5
567,MIL,75.0,135.0,30.0,3.0,6.0,5.0,27.0,2.0,2.0,29.0,11.0,60.62,122.5
568,POR,39.0,77.0,0.0,30.0,17.0,27.0,5.0,3.0,23.0,1.0,29.0,54.2,108.44
569,OKC,75.0,139.0,30.0,2.0,18.0,2.0,28.0,25.0,25.0,4.0,28.0,60.36,122.08
570,NYK,55.0,124.0,0.0,15.0,13.0,19.0,2.0,19.0,15.0,15.0,26.0,57.4,115.74
571,DAL,74.0,128.0,30.0,11.0,14.0,3.0,26.0,17.0,4.0,19.0,3.0,60.56,118.42
572,PHX,66.0,127.0,0.0,6.0,1.0,25.0,11.0,15.0,1.0,22.0,13.0,61.28,118.14
573,LAL,52.0,109.0,30.0,8.0,5.0,18.0,29.0,9.0,11.0,23.0,22.0,60.78,118.28
574,MIN,53.0,120.0,0.0,7.0,4.0,29.0,18.0,2.0,2.0,29.0,11.0,57.5,114.3
575,BOS,54.0,127.0,30.0,4.0,22.0,4.0,20.0,1.0,20.0,10.0,5.0,62.5,120.5
576,SAC,71.0,123.0,0.0,5.0,24.0,16.0,21.0,29.0,13.0,12.0,16.0,60.02,119.1
577,CHA,59.0,98.0,30.0,27.0,30.0,21.0,25.0,24.0,21.0,16.0,1.0,51.4,107.36
578,SAS,63.0,130.0,0.0,26.0,29.0,23.0,22.0,27.0,29.0,28.0,7.0,55.66,111.76
579,DET,51.0,108.0,30.0,22.0,16.0,28.0,17.0,21.0,7.0,21.0,18.0,54.7,113.32
580,WAS,55.0,104.0,0.0,23.0,28.0,17.0,30.0,26.0,28.0,8.0,27.0,57.12,114.22
581,IND,54.0,112.0,30.0,1.0,26.0,13.0,19.0,23.0,22.0,13.0,30.0,61.52,123.16
582,PHI,64.0,132.0,0.0,24.0,3.0,1.0,9.0,30.0,9.0,14.0,20.0,59.44,117.22
583,ATL,61.0,139.0,30.0,20.0,10.0,9.0,4.0,10.0,26.0,6.0,25.0,61.8,121.14
584,OKC,65.0,128.0,0.0,2.0,18.0,2.0,28.0,12.0,6.0,11.0,2.0,60.36,122.08
585,MIA,69.0,120.0,30.0,21.0,8.0,14.0,24.0,3.0,23.0,1.0,29.0,56.54,110.88
586,HOU,54.0,119.0,0.0,28.0,9.0,11.0,10.0,20.0,18.0,7.0,15.0,55.1,113.58
587,CHI,62.0,124.0,30.0,19.0,20.0,7.0,14.0,5.0,30.0,20.0,9.0,53.38,112.54
588,NOP,73.0,141.0,0.0,12.0,7.0,15.0,8.0,14.0,24.0,24.0,10.0,59.9,117.24
589,GSW,60.0,105.0,30.0,13.0,25.0,22.0,3.0,11.0,14.0,5.0,4.0,58.62,120.14
590,DEN,53.0,111.0,0.0,14.0,23.0,8.0,6.0,22.0,5.0,27.0,17.0,58.4,114.44
591,UTA,71.0,124.0,30.0,16.0,12.0,30.0,1.0,7.0,19.0,26.0,14.0,58.38,118.72
592,TOR,57.0,120.0,0.0,17.0,15.0,10.0,16.0,8.0,8.0,18.0,24.0,56.66,115.14
593,LAC,58.0,126.0,30.0,9.0,11.0,12.0,15.0,28.0,3.0,17.0,21.0,58.24,117.38
594,SAC,68.0,131.0,0.0,5.0,24.0,16.0,21.0,27.0,29.0,28.0,7.0,60.02,119.1
595,DET,65.0,110.0,30.0,22.0,16.0,28.0,17.0,24.0,21.0,16.0,1.0,54.7,113.32
596,MIN,67.0,113.0,0.0,7.0,4.0,29.0,18.0,18.0,27.0,3.0,6.0,57.5,114.3
597,ORL,37.0,92.0,30.0,18.0,2.0,26.0,7.0,1.0,20.0,10.0,5.0,55.8,112.06
598,POR,41.0,84.0,0.0,30.0,17.0,27.0,5.0,17.0,4.0,19.0,3.0,54.2,108.44
599,NYK,63.0,112.0,30.0,15.0,13.0,19.0,2.0,25.0,25.0,4.0,28.0,57.4,115.74
600,MEM,68.0,120.0,0.0,29.0,21.0,24.0,23.0,19.0,15.0,15.0,26.0,52.46,106.66
601,DAL,53.0,103.0,30.0,11.0,14.0,3.0,26.0,16.0,17.0,2.0,23.0,60.56,118.42
602,TOR,53.0,131.0,0.0,17.0,15.0,10.0,16.0,15.0,1.0,22.0,13.0,56.66,115.14
603,LAL,51.0,132.0,30.0,8.0,5.0,18.0,29.0,28.0,3.0,17.0,21.0,60.78,118.28
604,CHI,51.0,119.0,0.0,19.0,20.0,7.0,14.0,29.0,13.0,12.0,16.0,53.38,112.54
605,CHA,43.0,112.0,30.0,27.0,30.0,21.0,25.0,20.0,18.0,7.0,15.0,51.4,107.36
606,BOS,68.0,131.0,0.0,4.0,22.0,4.0,20.0,26.0,28.0,8.0,27.0,62.5,120.5
607,IND,59.0,133.0,30.0,1.0,26.0,13.0,19.0,2.0,2.0,29.0,11.0,61.52,123.16
608,OKC,67.0,136.0,0.0,2.0,18.0,2.0,28.0,23.0,22.0,13.0,30.0,60.36,122.08
609,WAS,61.0,128.0,30.0,23.0,28.0,17.0,30.0,3.0,23.0,1.0,29.0,57.12,114.22
610,HOU,59.0,113.0,0.0,28.0,9.0,11.0,10.0,12.0,6.0,11.0,2.0,55.1,113.58
611,MIA,59.0,120.0,30.0,21.0,8.0,14.0,24.0,5.0,30.0,20.0,9.0,56.54,110.88
612,UTA,77.0,132.0,0.0,16.0,12.0,30.0,1.0,6.0,10.0,30.0,8.0,58.38,118.72
613,MIL,46.0,116.0,30.0,3.0,6.0,5.0,27.0,22.0,5.0,27.0,17.0,60.62,122.5
614,PHX,63.0,111.0,0.0,6.0,1.0,25.0,11.0,8.0,8.0,18.0,24.0,61.28,118.14
615,LAC,71.0,138.0,30.0,9.0,11.0,12.0,15.0,9.0,11.0,23.0,22.0,58.24,117.38
616,SAS,56.0,115.0,0.0,26.0,29.0,23.0,22.0,4.0,12.0,9.0,12.0,55.66,111.76
617,CLE,62.0,117.0,30.0,10.0,19.0,20.0,12.0,21.0,7.0,21.0,18.0,58.5,115.54
618,POR,50.0,134.0,0.0,30.0,17.0,27.0,5.0,13.0,16.0,25.0,19.0,54.2,108.44
619,BKN,52.0,127.0,30.0,25.0,27.0,6.0,13.0,25.0,25.0,4.0,28.0,55.16,112.6
620,ATL,60.0,110.0,0.0,20.0,10.0,9.0,4.0,18.0,27.0,3.0,6.0,61.8,121.14
621,ORL,51.0,117.0,30.0,18.0,2.0,26.0,7.0,30.0,9.0,14.0,20.0,55.8,112.06
622,NOP,72.0,133.0,0.0,12.0,7.0,15.0,8.0,24.0,21.0,16.0,1.0,59.9,117.24
623,SAC,47.0,100.0,30.0,5.0,24.0,16.0,21.0,11.0,14.0,5.0,4.0,60.02,119.1
624,MIN,56.0,108.0,0.0,7.0,4.0,29.0,18.0,19.0,15.0,15.0,26.0,57.5,114.3
625,DAL,60.0,115.0,30.0,11.0,14.0,3.0,26.0,1.0,20.0,10.0,5.0,60.56,118.42
626,DET,57.0,114.0,0.0,22.0,16.0,28.0,17.0,7.0,19.0,26.0,14.0,54.7,113.32
627,DEN,65.0,131.0,30.0,14.0,23.0,8.0,6.0,27.0,29.0,28.0,7.0,58.4,114.44
628,MEM,58.0,121.0,0.0,29.0,21.0,24.0,23.0,9.0,11.0,23.0,22.0,52.46,106.66
629,PHX,63.0,115.0,30.0,6.0,1.0,25.0,11.0,16.0,17.0,2.0,23.0,61.28,118.14
630,TOR,76.0,133.0,0.0,17.0,15.0,10.0,16.0,14.0,24.0,24.0,10.0,56.66,115.14
631,GSW,49.0,118.0,30.0,13.0,25.0,22.0,3.0,28.0,3.0,17.0,21.0,58.62,120.14
632,LAC,53.0,103.0,0.0,9.0,11.0,12.0,15.0,15.0,1.0,22.0,13.0,58.24,117.38
633,LAL,49.0,106.0,30.0,8.0,5.0,18.0,29.0,8.0,8.0,18.0,24.0,60.78,118.28
634,BOS,58.0,118.0,0.0,4.0,22.0,4.0,20.0,26.0,28.0,8.0,27.0,62.5,120.5
635,IND,49.0,101.0,30.0,1.0,26.0,13.0,19.0,2.0,2.0,29.0,11.0,61.52,123.16
636,NYK,63.0,121.0,0.0,15.0,13.0,19.0,2.0,23.0,22.0,13.0,30.0,57.4,115.74
637,WAS,43.0,105.0,30.0,23.0,28.0,17.0,30.0,17.0,4.0,19.0,3.0,57.12,114.22
638,UTA,58.0,120.0,0.0,16.0,12.0,30.0,1.0,10.0,26.0,6.0,25.0,58.38,118.72
639,PHI,57.0,109.0,30.0,24.0,3.0,1.0,9.0,22.0,5.0,27.0,17.0,59.44,117.22
640,MIL,43.0,108.0,0.0,3.0,6.0,5.0,27.0,5.0,30.0,20.0,9.0,60.62,122.5
641,HOU,63.0,112.0,30.0,28.0,9.0,11.0,10.0,6.0,10.0,30.0,8.0,55.1,113.58
642,UTA,40.0,97.0,0.0,16.0,12.0,30.0,1.0,2.0,2.0,29.0,11.0,58.38,118.72
643,BOS,71.0,126.0,30.0,4.0,22.0,4.0,20.0,22.0,5.0,27.0,17.0,62.5,120.5
644,ATL,54.0,116.0,0.0,20.0,10.0,9.0,4.0,26.0,28.0,8.0,27.0,61.8,121.14
645,IND,78.0,150.0,30.0,1.0,26.0,13.0,19.0,30.0,9.0,14.0,20.0,61.52,123.16
646,OKC,47.0,115.0,0.0,2.0,18.0,2.0,28.0,13.0,16.0,25.0,19.0,60.36,122.08
647,BKN,75.0,124.0,30.0,25.0,27.0,6.0,13.0,3.0,23.0,1.0,29.0,55.16,112.6
648,WAS,40.0,90.0,0.0,23.0,28.0,17.0,30.0,4.0,12.0,9.0,12.0,57.12,114.22
649,CLE,52.0,114.0,30.0,10.0,19.0,20.0,12.0,23.0,22.0,13.0,30.0,58.5,115.54
650,NYK,75.0,128.0,0.0,15.0,13.0,19.0,2.0,10.0,26.0,6.0,25.0,57.4,115.74
651,PHI,55.0,92.0,30.0,24.0,3.0,1.0,9.0,17.0,4.0,19.0,3.0,59.44,117.22
652,CHA,41.0,91.0,0.0,27.0,30.0,21.0,25.0,20.0,18.0,7.0,15.0,51.4,107.36
653,CHI,47.0,104.0,30.0,19.0,20.0,7.0,14.0,29.0,13.0,12.0,16.0,53.38,112.54
654,MIN,56.0,122.0,0.0,7.0,4.0,29.0,18.0,5.0,30.0,20.0,9.0,57.5,114.3
655,HOU,46.0,95.0,30.0,28.0,9.0,11.0,10.0,1.0,20.0,10.0,5.0,55.1,113.58
656,LAC,56.0,111.0,0.0,9.0,11.0,12.0,15.0,11.0,14.0,5.0,4.0,58.24,117.38
657,NOP,41.0,95.0,30.0,12.0,7.0,15.0,8.0,8.0,8.0,18.0,24.0,59.9,117.24
658,POR,53.0,103.0,0.0,30.0,17.0,27.0,5.0,19.0,15.0,15.0,26.0,54.2,108.44
659,DAL,62.0,139.0,30.0,11.0,14.0,3.0,26.0,25.0,25.0,4.0,28.0,60.56,118.42
660,ORL,54.0,122.0,0.0,18.0,2.0,26.0,7.0,7.0,19.0,26.0,14.0,55.8,112.06
661,DEN,67.0,120.0,30.0,14.0,23.0,8.0,6.0,18.0,27.0,3.0,6.0,58.4,114.44
662,MIA,55.0,97.0,0.0,21.0,8.0,14.0,24.0,9.0,11.0,23.0,22.0,56.54,110.88
663,PHX,62.0,113.0,30.0,6.0,1.0,25.0,11.0,12.0,6.0,11.0,2.0,61.28,118.14
664,DET,46.0,109.0,0.0,22.0,16.0,28.0,17.0,14.0,24.0,24.0,10.0,54.7,113.32
665,GSW,50.0,113.0,30.0,13.0,25.0,22.0,3.0,27.0,29.0,28.0,7.0,58.62,120.14
666,MEM,58.0,127.0,0.0,29.0,21.0,24.0,23.0,15.0,1.0,22.0,13.0,52.46,106.66
667,LAL,59.0,113.0,30.0,8.0,5.0,18.0,29.0,16.0,17.0,2.0,23.0,60.78,118.28
668,TOR,57.0,130.0,0.0,17.0,15.0,10.0,16.0,24.0,21.0,16.0,1.0,56.66,115.14
669,SAC,77.0,135.0,30.0,5.0,24.0,16.0,21.0,28.0,3.0,17.0,21.0,60.02,119.1
670,MIL,64.0,125.0,0.0,3.0,6.0,5.0,27.0,21.0,7.0,21.0,18.0,60.62,122.5
671,SAS,59.0,121.0,30.0,26.0,29.0,23.0,22.0,6.0,10.0,30.0,8.0,55.66,111.76
672,DEN,70.0,130.0,0.0,14.0,23.0,8.0,6.0,14.0,24.0,24.0,10.0,58.4,114.44
673,GSW,63.0,127.0,30.0,13.0,25.0,22.0,3.0,7.0,19.0,26.0,14.0,58.62,120.14
674,WAS,55.0,101.0,0.0,23.0,28.0,17.0,30.0,4.0,12.0,9.0,12.0,57.12,114.22
675,CLE,67.0,140.0,30.0,10.0,19.0,20.0,12.0,23.0,22.0,13.0,30.0,58.5,115.54
676,MIL,68.0,130.0,0.0,3.0,6.0,5.0,27.0,26.0,28.0,8.0,27.0,60.62,122.5
677,IND,66.0,142.0,30.0,1.0,26.0,13.0,19.0,6.0,10.0,30.0,8.0,61.52,123.16
678,OKC,59.0,138.0,0.0,2.0,18.0,2.0,28.0,30.0,9.0,14.0,20.0,60.36,122.08
679,ATL,76.0,141.0,30.0,20.0,10.0,9.0,4.0,3.0,23.0,1.0,29.0,61.8,121.14
680,BKN,50.0,101.0,0.0,25.0,27.0,6.0,13.0,5.0,30.0,20.0,9.0,55.16,112.6
681,HOU,49.0,112.0,30.0,28.0,9.0,11.0,10.0,13.0,16.0,25.0,19.0,55.1,113.58
682,TOR,62.0,116.0,0.0,17.0,15.0,10.0,16.0,16.0,17.0,2.0,23.0,56.66,115.14
683,MEM,48.0,111.0,30.0,29.0,21.0,24.0,23.0,28.0,3.0,17.0,21.0,52.46,106.66
684,NOP,59.0,117.0,0.0,12.0,7.0,15.0,8.0,1.0,20.0,10.0,5.0,59.9,117.24
685,MIN,46.0,106.0,30.0,7.0,4.0,29.0,18.0,11.0,14.0,5.0,4.0,57.5,114.3
686,CHI,55.0,100.0,0.0,19.0,20.0,7.0,14.0,17.0,4.0,19.0,3.0,53.38,112.54
687,NYK,51.0,116.0,30.0,15.0,13.0,19.0,2.0,20.0,18.0,7.0,15.0,57.4,115.74
688,POR,47.0,97.0,0.0,30.0,17.0,27.0,5.0,19.0,15.0,15.0,26.0,54.2,108.44
689,DAL,78.0,126.0,30.0,11.0,14.0,3.0,26.0,25.0,25.0,4.0,28.0,60.56,118.42
690,LAC,70.0,131.0,0.0,9.0,11.0,12.0,15.0,9.0,11.0,23.0,22.0,58.24,117.38
691,PHX,51.0,122.0,30.0,6.0,1.0,25.0,11.0,8.0,8.0,18.0,24.0,61.28,118.14
692,DET,68.0,148.0,0.0,22.0,16.0,28.0,17.0,22.0,5.0,27.0,17.0,54.7,113.32
693,UTA,66.0,154.0,30.0,16.0,12.0,30.0,1.0,27.0,29.0,28.0,7.0,58.38,118.72
694,MIA,53.0,110.0,0.0,21.0,8.0,14.0,24.0,15.0,1.0,22.0,13.0,56.54,110.88
695,LAL,45.0,96.0,30.0,8.0,5.0,18.0,29.0,12.0,6.0,11.0,2.0,60.78,118.28
696,ORL,55.0,135.0,0.0,18.0,2.0,26.0,7.0,24.0,21.0,16.0,1.0,55.8,112.06
697,SAC,67.0,138.0,30.0,5.0,24.0,16.0,21.0,18.0,27.0,3.0,6.0,60.02,119.1
698,CHI,42.0,97.0,0.0,19.0,20.0,7.0,14.0,10.0,26.0,6.0,25.0,53.38,112.54
699,PHI,73.0,110.0,30.0,24.0,3.0,1.0,9.0,20.0,18.0,7.0,15.0,59.44,117.22
700,SAS,40.0,98.0,0.0,26.0,29.0,23.0,22.0,16.0,17.0,2.0,23.0,55.66,111.76
701,MEM,47.0,106.0,30.0,29.0,21.0,24.0,23.0,21.0,7.0,21.0,18.0,52.46,106.66
702,BKN,34.0,85.0,0.0,25.0,27.0,6.0,13.0,11.0,14.0,5.0,4.0,55.16,112.6
703,NOP,59.0,112.0,30.0,12.0,7.0,15.0,8.0,13.0,16.0,25.0,19.0,59.9,117.24
704,BOS,61.0,123.0,0.0,4.0,22.0,4.0,20.0,3.0,23.0,1.0,29.0,62.5,120.5
705,OKC,58.0,127.0,30.0,2.0,18.0,2.0,28.0,2.0,2.0,29.0,11.0,60.36,122.08
706,ORL,55.0,115.0,0.0,18.0,2.0,26.0,7.0,14.0,24.0,24.0,10.0,55.8,112.06
707,GSW,55.0,121.0,30.0,13.0,25.0,22.0,3.0,18.0,27.0,3.0,6.0,58.62,120.14
708,CHA,45.0,111.0,0.0,27.0,30.0,21.0,25.0,24.0,21.0,16.0,1.0,51.4,107.36
709,SAC,50.0,104.0,30.0,5.0,24.0,16.0,21.0,29.0,13.0,12.0,16.0,60.02,119.1
710,MIN,49.0,106.0,0.0,7.0,4.0,29.0,18.0,17.0,4.0,19.0,3.0,57.5,114.3
711,NYK,61.0,112.0,30.0,15.0,13.0,19.0,2.0,1.0,20.0,10.0,5.0,57.4,115.74
712,CLE,59.0,121.0,0.0,10.0,19.0,20.0,12.0,28.0,3.0,17.0,21.0,58.5,115.54
